record_id,mandi_id,mandi_name,crop_type,crop_category,quantity_quintals,procurement_date,slot_start,slot_end,slot_hour,day_of_week,month,farmers_in_selected_slot,active_queue_count,arrival_time,completion_time,created_at,actual_processing_duration_mins
SYN-02548,MD-KOL-003,New Town Agricultural Mandi,Gram (Chana),pulses,7.07,2025-12-22,11:00:00,11:30:00,11,0,12,7,10,2025-12-22 11:00:00,2025-12-22 11:36:00,2025-12-22 09:43:00,36
SYN-02549,MD-HOW-001,Howrah Agricultural Mandi,Arhar (Tur),pulses,9.78,2025-10-13,13:30:00,14:00:00,13,0,10,6,9,2025-10-13 13:40:00,2025-10-13 14:19:00,2025-10-13 12:17:00,39
SYN-02550,MD-KOL-002,Taratala Agricultural Mandi,Maize,coarse_cereals,11.31,2025-03-19,16:00:00,16:30:00,16,2,3,7,13,2025-03-19 17:15:00,2025-03-19 17:59:00,2025-03-19 16:32:00,44
SYN-02551,MD-KOL-003,New Town Agricultural Mandi,Cotton,commercial_and_fibre,39.99,2026-02-02,09:00:00,09:30:00,9,0,2,9,11,2026-02-02 10:00:00,2026-02-02 10:43:00,2026-02-02 07:48:00,43
SYN-02552,MD-KOL-002,Taratala Agricultural Mandi,Rice / Paddy,food_grains,13.75,2025-07-15,12:30:00,13:00:00,12,1,7,9,14,2025-07-15 12:40:00,2025-07-15 13:24:00,2025-07-15 10:29:00,44
SYN-02553,MD-KOL-002,Taratala Agricultural Mandi,Sugarcane,commercial_and_fibre,50.97,2025-05-12,12:30:00,13:00:00,12,0,5,8,11,2025-05-12 12:45:00,2025-05-12 13:36:00,2025-05-12 08:56:00,51
SYN-02554,MD-NAD-001,Nadia Agricultural Mandi,Wheat,food_grains,66.89,2025-04-28,12:30:00,13:00:00,12,0,4,7,8,2025-04-28 13:40:00,2025-04-28 14:16:00,2025-04-28 10:17:00,36
SYN-02555,MD-KOL-002,Taratala Agricultural Mandi,Gram (Chana),pulses,38.76,2026-08-20,09:30:00,10:00:00,9,3,8,7,7,2026-08-20 09:30:00,2026-08-20 10:11:00,2026-08-20 09:12:00,41
SYN-02556,MD-HOW-001,Howrah Agricultural Mandi,Mustard / Rapeseed,oilseeds,49.77,2025-03-04,13:30:00,14:00:00,13,1,3,4,7,2025-03-04 14:35:00,2025-03-04 15:11:00,2025-03-04 11:40:00,36
SYN-02557,MD-HOW-001,Howrah Agricultural Mandi,Sugarcane,commercial_and_fibre,17.68,2026-05-01,08:30:00,09:00:00,8,4,5,3,3,2026-05-01 08:45:00,2026-05-01 09:22:00,2026-05-01 05:08:00,37
SYN-02558,MD-KOL-001,Ballygunge Agricultural Mandi,Sugarcane,commercial_and_fibre,86.36,2026-06-11,14:30:00,15:00:00,14,3,6,7,7,2026-06-11 15:45:00,2026-06-11 16:46:00,2026-06-11 14:12:00,61
SYN-02559,MD-BRD-001,Burdwan Agricultural Mandi,Arhar (Tur),pulses,13.04,2025-01-19,13:00:00,13:30:00,13,6,1,8,9,2025-01-19 13:00:00,2025-01-19 13:40:00,2025-01-19 12:21:00,40
SYN-02560,MD-MUR-001,Murshidabad Agricultural Mandi,Wheat,food_grains,31.19,2025-12-25,10:30:00,11:00:00,10,3,12,7,9,2025-12-25 10:35:00,2025-12-25 11:10:00,2025-12-25 06:48:00,35
SYN-02561,MD-NAD-001,Nadia Agricultural Mandi,Groundnut,oilseeds,40.04,2025-12-18,16:00:00,16:30:00,16,3,12,5,7,2025-12-18 16:00:00,2025-12-18 16:33:00,2025-12-18 12:45:00,33
SYN-02562,MD-NAD-001,Nadia Agricultural Mandi,Jute,commercial_and_fibre,94.05,2025-08-07,15:30:00,16:00:00,15,3,8,6,9,2025-08-07 15:40:00,2025-08-07 16:25:00,2025-08-07 14:49:00,45
SYN-02563,MD-KOL-002,Taratala Agricultural Mandi,Rice / Paddy,food_grains,79.87,2026-02-10,12:00:00,12:30:00,12,1,2,5,5,2026-02-10 12:05:00,2026-02-10 12:44:00,2026-02-10 09:13:00,39
SYN-02564,MD-BRD-001,Burdwan Agricultural Mandi,Wheat,food_grains,64.79,2025-09-06,16:30:00,17:00:00,16,5,9,7,10,2025-09-06 16:45:00,2025-09-06 17:27:00,2025-09-06 16:15:00,42
SYN-02565,MD-BRD-001,Burdwan Agricultural Mandi,Groundnut,oilseeds,53.22,2025-09-25,15:00:00,15:30:00,15,3,9,7,9,2025-09-25 16:15:00,2025-09-25 17:06:00,2025-09-25 14:47:00,51
SYN-02566,MD-HOW-001,Howrah Agricultural Mandi,Cotton,commercial_and_fibre,59.85,2025-09-20,09:00:00,09:30:00,9,5,9,6,9,2025-09-20 09:00:00,2025-09-20 09:49:00,2025-09-20 07:21:00,49
SYN-02567,MD-NAD-001,Nadia Agricultural Mandi,Gram (Chana),pulses,41.61,2026-05-02,12:30:00,13:00:00,12,5,5,8,9,2026-05-02 12:35:00,2026-05-02 13:14:00,2026-05-02 10:00:00,39
SYN-02568,MD-MUR-001,Murshidabad Agricultural Mandi,Wheat,food_grains,20.11,2026-01-20,12:00:00,12:30:00,12,1,1,6,5,2026-01-20 12:15:00,2026-01-20 12:48:00,2026-01-20 11:21:00,33
SYN-02569,MD-HOO-001,Hooghly Agricultural Mandi,Wheat,food_grains,28.84,2025-08-19,13:00:00,13:30:00,13,1,8,8,9,2025-08-19 13:00:00,2025-08-19 13:40:00,2025-08-19 09:59:00,40
SYN-02570,MD-KOL-002,Taratala Agricultural Mandi,Mustard / Rapeseed,oilseeds,69.05,2026-07-18,16:00:00,16:30:00,16,5,7,9,11,2026-07-18 16:00:00,2026-07-18 16:52:00,2026-07-18 15:21:00,52
SYN-02571,MD-KOL-003,New Town Agricultural Mandi,Wheat,food_grains,78.57,2026-05-03,11:30:00,12:00:00,11,6,5,8,9,2026-05-03 11:40:00,2026-05-03 12:34:00,2026-05-03 11:13:00,54
SYN-02572,MD-KOL-002,Taratala Agricultural Mandi,Rice / Paddy,food_grains,32.61,2026-07-22,09:30:00,10:00:00,9,2,7,1,7,2026-07-22 09:40:00,2026-07-22 10:13:00,2026-07-22 05:53:00,33
SYN-02573,MD-KOL-003,New Town Agricultural Mandi,Bajra (Pearl Millet),coarse_cereals,24.46,2026-03-21,11:00:00,11:30:00,11,5,3,11,14,2026-03-21 11:10:00,2026-03-21 11:59:00,2026-03-21 10:30:00,49
SYN-02574,MD-MUR-001,Murshidabad Agricultural Mandi,Mustard / Rapeseed,oilseeds,22.23,2025-08-27,14:30:00,15:00:00,14,2,8,4,8,2025-08-27 14:35:00,2025-08-27 15:06:00,2025-08-27 11:58:00,31
SYN-02575,MD-KOL-002,Taratala Agricultural Mandi,Sugarcane,commercial_and_fibre,56.21,2026-04-15,11:00:00,11:30:00,11,2,4,11,12,2026-04-15 11:00:00,2026-04-15 12:07:00,2026-04-15 10:18:00,67
SYN-02576,MD-MUR-001,Murshidabad Agricultural Mandi,Wheat,food_grains,25.66,2025-07-20,08:30:00,09:00:00,8,6,7,6,6,2025-07-20 08:30:00,2025-07-20 09:05:00,2025-07-20 07:30:00,35
SYN-02577,MD-KOL-003,New Town Agricultural Mandi,Soybean,oilseeds,48.21,2025-06-14,10:00:00,10:30:00,10,5,6,7,8,2025-06-14 10:10:00,2025-06-14 10:49:00,2025-06-14 07:45:00,39
SYN-02578,MD-HOW-001,Howrah Agricultural Mandi,Arhar (Tur),pulses,9.12,2025-10-02,13:00:00,13:30:00,13,3,10,8,10,2025-10-02 13:15:00,2025-10-02 13:57:00,2025-10-02 11:07:00,42
SYN-02579,MD-HOO-001,Hooghly Agricultural Mandi,Mustard / Rapeseed,oilseeds,14.43,2026-08-13,09:30:00,10:00:00,9,3,8,9,8,2026-08-13 10:40:00,2026-08-13 11:13:00,2026-08-13 08:32:00,33
SYN-02580,MD-KOL-002,Taratala Agricultural Mandi,Moong,pulses,20.23,2025-12-12,11:30:00,12:00:00,11,4,12,8,13,2025-12-12 12:30:00,2025-12-12 13:11:00,2025-12-12 11:57:00,41
SYN-02581,MD-KOL-002,Taratala Agricultural Mandi,Arhar (Tur),pulses,47.76,2025-08-22,09:30:00,10:00:00,9,4,8,4,4,2025-08-22 09:45:00,2025-08-22 10:30:00,2025-08-22 06:47:00,45
SYN-02582,MD-KOL-003,New Town Agricultural Mandi,Jute,commercial_and_fibre,42.48,2025-10-08,11:30:00,12:00:00,11,2,10,7,10,2025-10-08 11:30:00,2025-10-08 12:16:00,2025-10-08 10:20:00,46
SYN-02583,MD-KOL-001,Ballygunge Agricultural Mandi,Sugarcane,commercial_and_fibre,55.02,2025-06-27,09:00:00,09:30:00,9,4,6,7,10,2025-06-27 10:00:00,2025-06-27 10:57:00,2025-06-27 09:10:00,57
SYN-02584,MD-BRD-001,Burdwan Agricultural Mandi,Arhar (Tur),pulses,41.11,2026-02-05,09:30:00,10:00:00,9,3,2,9,16,2026-02-05 09:35:00,2026-02-05 10:26:00,2026-02-05 06:54:00,51
SYN-02585,MD-HOO-001,Hooghly Agricultural Mandi,Arhar (Tur),pulses,48.37,2025-08-02,13:00:00,13:30:00,13,5,8,9,11,2025-08-02 13:00:00,2025-08-02 13:49:00,2025-08-02 11:08:00,49
SYN-02586,MD-BRD-001,Burdwan Agricultural Mandi,Soybean,oilseeds,27.04,2025-12-04,09:00:00,09:30:00,9,3,12,7,8,2025-12-04 09:10:00,2025-12-04 09:49:00,2025-12-04 08:33:00,39
SYN-02587,MD-BRD-001,Burdwan Agricultural Mandi,Ragi (Finger Millet),coarse_cereals,53.86,2025-08-13,09:30:00,10:00:00,9,2,8,8,13,2025-08-13 10:45:00,2025-08-13 11:35:00,2025-08-13 08:23:00,50
SYN-02588,MD-KOL-003,New Town Agricultural Mandi,Sugarcane,commercial_and_fibre,39.32,2025-07-14,12:30:00,13:00:00,12,0,7,8,8,2025-07-14 12:40:00,2025-07-14 13:31:00,2025-07-14 10:43:00,51
SYN-02589,MD-BRD-001,Burdwan Agricultural Mandi,Bajra (Pearl Millet),coarse_cereals,48.67,2026-08-13,08:30:00,09:00:00,8,3,8,8,11,2026-08-13 08:40:00,2026-08-13 09:18:00,2026-08-13 05:19:00,38
SYN-02590,MD-KOL-001,Ballygunge Agricultural Mandi,Gram (Chana),pulses,29.8,2025-07-30,08:30:00,09:00:00,8,2,7,8,11,2025-07-30 08:40:00,2025-07-30 09:18:00,2025-07-30 05:50:00,38
SYN-02591,MD-HOW-001,Howrah Agricultural Mandi,Maize,coarse_cereals,65.6,2025-02-12,11:30:00,12:00:00,11,2,2,8,10,2025-02-12 11:40:00,2025-02-12 12:30:00,2025-02-12 10:56:00,50
SYN-02592,MD-NAD-001,Nadia Agricultural Mandi,Urad,pulses,59.02,2025-08-19,11:30:00,12:00:00,11,1,8,6,6,2025-08-19 11:40:00,2025-08-19 12:23:00,2025-08-19 08:40:00,43
SYN-02593,MD-HOW-001,Howrah Agricultural Mandi,Ragi (Finger Millet),coarse_cereals,56.45,2025-11-20,12:30:00,13:00:00,12,3,11,3,6,2025-11-20 13:30:00,2025-11-20 14:08:00,2025-11-20 11:41:00,38
SYN-02594,MD-NAD-001,Nadia Agricultural Mandi,Rice / Paddy,food_grains,74.08,2025-02-27,16:00:00,16:30:00,16,3,2,5,5,2025-02-27 16:10:00,2025-02-27 16:49:00,2025-02-27 15:18:00,39
SYN-02595,MD-BRD-001,Burdwan Agricultural Mandi,Ragi (Finger Millet),coarse_cereals,18.19,2025-07-05,11:00:00,11:30:00,11,5,7,9,12,2025-07-05 11:10:00,2025-07-05 11:58:00,2025-07-05 08:03:00,48
SYN-02596,MD-HOW-001,Howrah Agricultural Mandi,Gram (Chana),pulses,41.0,2025-04-11,12:00:00,12:30:00,12,4,4,10,11,2025-04-11 12:05:00,2025-04-11 12:51:00,2025-04-11 08:44:00,46
SYN-02597,MD-KOL-003,New Town Agricultural Mandi,Groundnut,oilseeds,20.3,2025-11-01,15:00:00,15:30:00,15,5,11,9,11,2025-11-01 15:00:00,2025-11-01 15:47:00,2025-11-01 12:06:00,47
SYN-02598,MD-HOO-001,Hooghly Agricultural Mandi,Maize,coarse_cereals,26.62,2026-03-16,11:00:00,11:30:00,11,0,3,3,7,2026-03-16 11:05:00,2026-03-16 11:34:00,2026-03-16 08:34:00,29
SYN-02599,MD-BRD-001,Burdwan Agricultural Mandi,Ragi (Finger Millet),coarse_cereals,41.37,2026-08-12,14:30:00,15:00:00,14,2,8,9,11,2026-08-12 14:40:00,2026-08-12 15:27:00,2026-08-12 13:16:00,47
SYN-02600,MD-MUR-001,Murshidabad Agricultural Mandi,Bajra (Pearl Millet),coarse_cereals,54.52,2025-08-25,12:00:00,12:30:00,12,0,8,6,10,2025-08-25 13:05:00,2025-08-25 13:48:00,2025-08-25 11:42:00,43
SYN-02601,MD-BRD-001,Burdwan Agricultural Mandi,Jowar (Sorghum),coarse_cereals,53.29,2026-06-09,13:00:00,13:30:00,13,1,6,7,8,2026-06-09 13:00:00,2026-06-09 13:43:00,2026-06-09 12:45:00,43
SYN-02602,MD-KOL-002,Taratala Agricultural Mandi,Rice / Paddy,food_grains,70.86,2025-05-11,16:30:00,17:00:00,16,6,5,5,6,2025-05-11 17:35:00,2025-05-11 18:15:00,2025-05-11 16:03:00,40
SYN-02603,MD-KOL-002,Taratala Agricultural Mandi,Groundnut,oilseeds,42.68,2026-04-20,08:00:00,08:30:00,8,0,4,6,8,2026-04-20 08:10:00,2026-04-20 08:51:00,2026-04-20 06:18:00,41
SYN-02604,MD-HOO-001,Hooghly Agricultural Mandi,Groundnut,oilseeds,65.43,2025-12-09,15:30:00,16:00:00,15,1,12,6,8,2025-12-09 15:35:00,2025-12-09 16:23:00,2025-12-09 14:33:00,48
SYN-02605,MD-HOW-001,Howrah Agricultural Mandi,Jowar (Sorghum),coarse_cereals,63.27,2026-04-06,11:00:00,11:30:00,11,0,4,3,3,2026-04-06 11:15:00,2026-04-06 11:52:00,2026-04-06 09:23:00,37
SYN-02606,MD-HOO-001,Hooghly Agricultural Mandi,Jowar (Sorghum),coarse_cereals,60.94,2026-04-05,12:30:00,13:00:00,12,6,4,7,10,2026-04-05 12:40:00,2026-04-05 13:19:00,2026-04-05 09:19:00,39
SYN-02607,MD-MUR-001,Murshidabad Agricultural Mandi,Rice / Paddy,food_grains,26.07,2025-11-20,11:30:00,12:00:00,11,3,11,8,10,2025-11-20 11:40:00,2025-11-20 12:18:00,2025-11-20 07:59:00,38
SYN-02608,MD-HOO-001,Hooghly Agricultural Mandi,Ragi (Finger Millet),coarse_cereals,41.89,2025-06-06,10:00:00,10:30:00,10,4,6,2,3,2025-06-06 11:05:00,2025-06-06 11:31:00,2025-06-06 10:16:00,26
SYN-02609,MD-KOL-003,New Town Agricultural Mandi,Maize,coarse_cereals,54.17,2025-11-16,08:00:00,08:30:00,8,6,11,6,8,2025-11-16 08:10:00,2025-11-16 08:45:00,2025-11-16 04:56:00,35
SYN-02610,MD-BRD-001,Burdwan Agricultural Mandi,Arhar (Tur),pulses,58.69,2026-05-18,16:00:00,16:30:00,16,0,5,6,5,2026-05-18 16:15:00,2026-05-18 16:57:00,2026-05-18 13:36:00,42
SYN-02611,MD-HOW-001,Howrah Agricultural Mandi,Rice / Paddy,food_grains,10.82,2026-08-14,13:30:00,14:00:00,13,4,8,7,7,2026-08-14 14:30:00,2026-08-14 15:02:00,2026-08-14 12:34:00,32
SYN-02612,MD-HOO-001,Hooghly Agricultural Mandi,Arhar (Tur),pulses,22.99,2026-07-18,15:30:00,16:00:00,15,5,7,3,6,2026-07-18 15:45:00,2026-07-18 16:11:00,2026-07-18 11:46:00,26
SYN-02613,MD-KOL-002,Taratala Agricultural Mandi,Cotton,commercial_and_fibre,44.1,2025-04-21,10:30:00,11:00:00,10,0,4,7,10,2025-04-21 10:30:00,2025-04-21 11:26:00,2025-04-21 09:46:00,56
SYN-02614,MD-HOO-001,Hooghly Agricultural Mandi,Gram (Chana),pulses,20.87,2025-12-30,10:30:00,11:00:00,10,1,12,13,16,2025-12-30 10:35:00,2025-12-30 11:26:00,2025-12-30 08:55:00,51
SYN-02615,MD-HOW-001,Howrah Agricultural Mandi,Gram (Chana),pulses,49.96,2025-03-05,10:30:00,11:00:00,10,2,3,6,7,2025-03-05 10:35:00,2025-03-05 11:17:00,2025-03-05 08:14:00,42
SYN-02616,MD-KOL-001,Ballygunge Agricultural Mandi,Cotton,commercial_and_fibre,18.83,2026-02-11,10:30:00,11:00:00,10,2,2,7,12,2026-02-11 10:35:00,2026-02-11 11:25:00,2026-02-11 07:29:00,50
SYN-02617,MD-KOL-002,Taratala Agricultural Mandi,Maize,coarse_cereals,31.57,2026-08-27,11:00:00,11:30:00,11,3,8,4,4,2026-08-27 11:05:00,2026-08-27 11:36:00,2026-08-27 08:19:00,31
SYN-02618,MD-NAD-001,Nadia Agricultural Mandi,Mustard / Rapeseed,oilseeds,52.12,2025-02-01,16:30:00,17:00:00,16,5,2,12,15,2025-02-01 16:45:00,2025-02-01 17:36:00,2025-02-01 14:27:00,51
SYN-02619,MD-KOL-002,Taratala Agricultural Mandi,Gram (Chana),pulses,27.37,2026-02-04,15:00:00,15:30:00,15,2,2,6,10,2026-02-04 15:05:00,2026-02-04 15:44:00,2026-02-04 14:22:00,39
SYN-02620,MD-KOL-002,Taratala Agricultural Mandi,Rice / Paddy,food_grains,20.08,2026-07-29,11:30:00,12:00:00,11,2,7,6,10,2026-07-29 11:30:00,2026-07-29 11:59:00,2026-07-29 10:26:00,29
SYN-02621,MD-KOL-001,Ballygunge Agricultural Mandi,Maize,coarse_cereals,46.65,2026-05-31,11:00:00,11:30:00,11,6,5,6,7,2026-05-31 11:10:00,2026-05-31 12:01:00,2026-05-31 08:16:00,51
SYN-02622,MD-KOL-001,Ballygunge Agricultural Mandi,Sugarcane,commercial_and_fibre,59.42,2025-08-27,12:30:00,13:00:00,12,2,8,8,8,2025-08-27 13:30:00,2025-08-27 14:28:00,2025-08-27 12:58:00,58
SYN-02623,MD-HOW-001,Howrah Agricultural Mandi,Gram (Chana),pulses,59.0,2025-03-05,12:00:00,12:30:00,12,2,3,5,7,2025-03-05 12:00:00,2025-03-05 12:38:00,2025-03-05 10:40:00,38
SYN-02624,MD-HOW-001,Howrah Agricultural Mandi,Gram (Chana),pulses,46.17,2026-07-16,13:30:00,14:00:00,13,3,7,7,7,2026-07-16 14:30:00,2026-07-16 15:11:00,2026-07-16 13:26:00,41
SYN-02625,MD-HOO-001,Hooghly Agricultural Mandi,Rice / Paddy,food_grains,79.03,2026-07-15,12:00:00,12:30:00,12,2,7,6,10,2026-07-15 12:05:00,2026-07-15 12:50:00,2026-07-15 08:51:00,45
SYN-02626,MD-HOO-001,Hooghly Agricultural Mandi,Gram (Chana),pulses,15.25,2025-12-19,08:00:00,08:30:00,8,4,12,5,7,2025-12-19 08:05:00,2025-12-19 08:36:00,2025-12-19 07:50:00,31
SYN-02627,MD-HOO-001,Hooghly Agricultural Mandi,Moong,pulses,46.89,2026-08-19,09:30:00,10:00:00,9,2,8,8,10,2026-08-19 10:30:00,2026-08-19 11:12:00,2026-08-19 09:49:00,42
SYN-02628,MD-MUR-001,Murshidabad Agricultural Mandi,Moong,pulses,35.34,2025-01-03,16:00:00,16:30:00,16,4,1,2,9,2025-01-03 16:05:00,2025-01-03 16:36:00,2025-01-03 12:46:00,31
SYN-02629,MD-KOL-002,Taratala Agricultural Mandi,Rice / Paddy,food_grains,59.88,2026-01-10,14:00:00,14:30:00,14,5,1,6,5,2026-01-10 15:00:00,2026-01-10 15:49:00,2026-01-10 12:34:00,49
SYN-02630,MD-NAD-001,Nadia Agricultural Mandi,Sugarcane,commercial_and_fibre,54.74,2025-01-24,16:30:00,17:00:00,16,4,1,13,16,2025-01-24 16:40:00,2025-01-24 17:44:00,2025-01-24 14:56:00,64
SYN-02631,MD-KOL-001,Ballygunge Agricultural Mandi,Maize,coarse_cereals,22.74,2026-07-23,10:30:00,11:00:00,10,3,7,6,8,2026-07-23 10:30:00,2026-07-23 11:05:00,2026-07-23 08:17:00,35
SYN-02632,MD-BRD-001,Burdwan Agricultural Mandi,Wheat,food_grains,13.2,2026-02-18,12:00:00,12:30:00,12,2,2,10,11,2026-02-18 12:15:00,2026-02-18 12:52:00,2026-02-18 10:42:00,37
SYN-02633,MD-KOL-003,New Town Agricultural Mandi,Maize,coarse_cereals,60.3,2026-07-10,10:00:00,10:30:00,10,4,7,5,6,2026-07-10 10:10:00,2026-07-10 10:51:00,2026-07-10 09:22:00,41
SYN-02634,MD-KOL-003,New Town Agricultural Mandi,Rice / Paddy,food_grains,67.04,2025-12-09,15:00:00,15:30:00,15,1,12,9,9,2025-12-09 16:00:00,2025-12-09 16:40:00,2025-12-09 13:44:00,40
SYN-02635,MD-KOL-002,Taratala Agricultural Mandi,Rice / Paddy,food_grains,21.38,2025-02-20,10:30:00,11:00:00,10,3,2,6,10,2025-02-20 10:35:00,2025-02-20 11:11:00,2025-02-20 10:11:00,36
SYN-02636,MD-HOO-001,Hooghly Agricultural Mandi,Gram (Chana),pulses,40.48,2025-01-17,13:00:00,13:30:00,13,4,1,5,8,2025-01-17 13:10:00,2025-01-17 13:46:00,2025-01-17 10:02:00,36
SYN-02637,MD-HOW-001,Howrah Agricultural Mandi,Cotton,commercial_and_fibre,77.71,2025-07-24,09:30:00,10:00:00,9,3,7,8,9,2025-07-24 09:30:00,2025-07-24 10:22:00,2025-07-24 05:34:00,52
SYN-02638,MD-MUR-001,Murshidabad Agricultural Mandi,Arhar (Tur),pulses,35.67,2026-03-29,09:30:00,10:00:00,9,6,3,10,13,2026-03-29 09:35:00,2026-03-29 10:23:00,2026-03-29 07:09:00,48
SYN-02639,MD-KOL-002,Taratala Agricultural Mandi,Rice / Paddy,food_grains,32.21,2025-04-02,09:00:00,09:30:00,9,2,4,3,5,2025-04-02 09:10:00,2025-04-02 09:47:00,2025-04-02 05:29:00,37
SYN-02640,MD-HOW-001,Howrah Agricultural Mandi,Jowar (Sorghum),coarse_cereals,62.86,2026-06-03,12:00:00,12:30:00,12,2,6,8,10,2026-06-03 12:15:00,2026-06-03 13:05:00,2026-06-03 11:23:00,50
SYN-02641,MD-MUR-001,Murshidabad Agricultural Mandi,Maize,coarse_cereals,48.55,2025-05-26,15:30:00,16:00:00,15,0,5,8,11,2025-05-26 15:45:00,2025-05-26 16:29:00,2025-05-26 13:26:00,44
SYN-02642,MD-BRD-001,Burdwan Agricultural Mandi,Urad,pulses,44.61,2025-10-29,16:30:00,17:00:00,16,2,10,5,11,2025-10-29 17:40:00,2025-10-29 18:14:00,2025-10-29 14:58:00,34
SYN-02643,MD-BRD-001,Burdwan Agricultural Mandi,Urad,pulses,40.87,2025-05-04,13:30:00,14:00:00,13,6,5,5,6,2025-05-04 13:35:00,2025-05-04 14:10:00,2025-05-04 10:45:00,35
SYN-02644,MD-HOO-001,Hooghly Agricultural Mandi,Jute,commercial_and_fibre,76.31,2025-10-11,12:30:00,13:00:00,12,5,10,6,13,2025-10-11 13:35:00,2025-10-11 14:23:00,2025-10-11 11:22:00,48
SYN-02645,MD-BRD-001,Burdwan Agricultural Mandi,Gram (Chana),pulses,12.98,2025-10-02,14:30:00,15:00:00,14,3,10,5,7,2025-10-02 14:45:00,2025-10-02 15:15:00,2025-10-02 12:37:00,30
SYN-02646,MD-KOL-002,Taratala Agricultural Mandi,Cotton,commercial_and_fibre,93.42,2025-01-04,08:30:00,09:00:00,8,5,1,1,4,2025-01-04 08:30:00,2025-01-04 09:12:00,2025-01-04 06:13:00,42
SYN-02647,MD-BRD-001,Burdwan Agricultural Mandi,Ragi (Finger Millet),coarse_cereals,27.15,2025-12-12,14:00:00,14:30:00,14,4,12,7,8,2025-12-12 14:00:00,2025-12-12 14:40:00,2025-12-12 10:41:00,40
SYN-02648,MD-HOO-001,Hooghly Agricultural Mandi,Rice / Paddy,food_grains,68.56,2026-04-24,14:00:00,14:30:00,14,4,4,5,5,2026-04-24 14:10:00,2026-04-24 14:46:00,2026-04-24 13:47:00,36
SYN-02649,MD-KOL-003,New Town Agricultural Mandi,Maize,coarse_cereals,63.6,2026-07-24,12:30:00,13:00:00,12,4,7,17,17,2026-07-24 12:30:00,2026-07-24 13:31:00,2026-07-24 08:57:00,61
SYN-02650,MD-KOL-002,Taratala Agricultural Mandi,Wheat,food_grains,55.59,2025-07-21,08:30:00,09:00:00,8,0,7,4,7,2025-07-21 09:35:00,2025-07-21 10:08:00,2025-07-21 06:17:00,33
SYN-02651,MD-HOO-001,Hooghly Agricultural Mandi,Groundnut,oilseeds,45.09,2026-06-20,10:30:00,11:00:00,10,5,6,5,8,2026-06-20 10:35:00,2026-06-20 11:24:00,2026-06-20 07:47:00,49
SYN-02652,MD-KOL-001,Ballygunge Agricultural Mandi,Maize,coarse_cereals,16.54,2026-06-19,11:30:00,12:00:00,11,4,6,13,15,2026-06-19 11:35:00,2026-06-19 12:27:00,2026-06-19 10:43:00,52
SYN-02653,MD-NAD-001,Nadia Agricultural Mandi,Ragi (Finger Millet),coarse_cereals,36.17,2026-08-24,16:30:00,17:00:00,16,0,8,9,11,2026-08-24 16:45:00,2026-08-24 17:33:00,2026-08-24 16:13:00,48
SYN-02654,MD-KOL-002,Taratala Agricultural Mandi,Jute,commercial_and_fibre,66.99,2025-08-15,13:00:00,13:30:00,13,4,8,5,8,2025-08-15 13:00:00,2025-08-15 13:47:00,2025-08-15 12:29:00,47
SYN-02655,MD-HOW-001,Howrah Agricultural Mandi,Cotton,commercial_and_fibre,21.96,2026-06-02,12:00:00,12:30:00,12,1,6,0,0,2026-06-02 13:10:00,2026-06-02 13:36:00,2026-06-02 09:40:00,26
SYN-02656,MD-KOL-002,Taratala Agricultural Mandi,Wheat,food_grains,17.8,2025-12-10,11:30:00,12:00:00,11,2,12,6,8,2025-12-10 12:40:00,2025-12-10 13:18:00,2025-12-10 09:05:00,38
SYN-02657,MD-HOW-001,Howrah Agricultural Mandi,Groundnut,oilseeds,69.6,2025-02-05,14:30:00,15:00:00,14,2,2,8,10,2025-02-05 14:45:00,2025-02-05 15:35:00,2025-02-05 11:46:00,50
SYN-02658,MD-KOL-003,New Town Agricultural Mandi,Urad,pulses,23.27,2025-06-14,10:00:00,10:30:00,10,5,6,9,13,2025-06-14 10:00:00,2025-06-14 10:45:00,2025-06-14 06:12:00,45
SYN-02659,MD-KOL-002,Taratala Agricultural Mandi,Wheat,food_grains,34.48,2026-02-13,09:00:00,09:30:00,9,4,2,10,13,2026-02-13 09:00:00,2026-02-13 09:49:00,2026-02-13 06:33:00,49
SYN-02660,MD-MUR-001,Murshidabad Agricultural Mandi,Moong,pulses,18.83,2025-04-08,13:30:00,14:00:00,13,1,4,8,10,2025-04-08 14:40:00,2025-04-08 15:10:00,2025-04-08 11:57:00,30
SYN-02661,MD-BRD-001,Burdwan Agricultural Mandi,Maize,coarse_cereals,48.76,2025-09-22,10:00:00,10:30:00,10,0,9,4,8,2025-09-22 11:05:00,2025-09-22 11:44:00,2025-09-22 08:44:00,39
SYN-02662,MD-HOW-001,Howrah Agricultural Mandi,Rice / Paddy,food_grains,43.12,2026-04-17,10:30:00,11:00:00,10,4,4,8,10,2026-04-17 10:35:00,2026-04-17 11:20:00,2026-04-17 09:10:00,45
SYN-02663,MD-KOL-001,Ballygunge Agricultural Mandi,Jowar (Sorghum),coarse_cereals,57.43,2025-04-02,11:00:00,11:30:00,11,2,4,13,16,2025-04-02 11:00:00,2025-04-02 12:03:00,2025-04-02 10:01:00,63
SYN-02664,MD-BRD-001,Burdwan Agricultural Mandi,Wheat,food_grains,45.87,2025-10-29,10:30:00,11:00:00,10,2,10,8,9,2025-10-29 10:30:00,2025-10-29 11:13:00,2025-10-29 07:08:00,43
